date,Bx,By,Bz,Mx,My,Mz,dst
19970411 02:30,-32.76,10.64,-18.28,-53.22,22.05,-14.46,-73.50
19970411 03:30,-60.67,6.73,-21.01,-71.41,-9.47,-19.30,-77.50
19970411 04:30,-70.83,-6.27,-24.30,-85.82,14.33,-25.66,-77.00
19970411 05:30,-74.46,-3.84,-20.91,-78.00,3.18,-26.89,-70.50
19970411 06:30,-77.89,-20.70,-19.46,-69.34,-12.94,-26.66,-69.00
19970411 07:30,-66.58,-5.34,-15.65,-68.59,-5.39,-24.79,-61.50
19970411 08:30,-46.02,-3.72,-14.44,-53.52,1.82,-22.41,-51.50
19970417 03:30,-31.13,8.96,-19.30,-45.97,6.79,-12.17,-58.00
19970417 04:30,-58.00,9.37,-23.03,-69.63,12.42,-15.33,-71.50
19970417 05:30,-91.72,5.55,-21.99,-88.84,11.34,-20.96,-70.50
19970417 06:30,-77.49,4.09,-18.77,-71.10,-2.02,-22.61,-59.50
19970417 07:30,-61.52,-4.08,-17.16,-59.05,-6.87,-21.02,-55.00
19970417 08:30,-53.18,0.26,-16.90,-56.63,-3.64,-20.76,-52.00
19970421 18:30,-33.28,-16.69,-12.25,-58.85,-17.36,-16.37,-67.50
19970421 19:30,-48.15,0.21,-13.30,-68.96,-4.76,-16.45,-81.00
19970421 20:30,-39.31,17.46,-10.99,-63.74,2.75,-15.40,-88.00
19970421 21:30,-57.34,28.62,-10.45,-71.96,7.45,-15.80,-97.00
19970421 23:30,-70.61,27.24,-12.95,-87.43,7.18,-18.77,-100.00
19970422 00:30,-61.61,21.18,-13.78,-88.98,4.03,-18.45,-84.50
19970422 01:30,-52.19,8.05,-16.03,-78.64,-2.80,-19.38,-75.00
19970422 02:30,-60.84,13.17,-18.46,-74.81,10.38,-22.87,-77.00
19970422 03:30,-83.72,9.92,-25.14,-85.34,19.48,-26.86,-79.50
19970422 04:30,-82.35,-9.53,-27.02,-83.00,1.06,-28.96,-76.00
19970422 05:30,-66.10,-10.66,-26.22,-75.01,2.24,-27.97,-70.50
19970422 06:30,-57.10,-12.60,-24.26,-66.65,-0.72,-26.85,-65.50
19970422 07:30,-54.41,-13.12,-20.59,-61.45,-5.67,-25.85,-59.00
19970422 08:30,-51.25,-9.91,-18.31,-54.90,-6.28,-24.79,-50.50
19970501 20:30,-17.62,23.48,-7.16,-41.09,9.39,-7.92,-52.00
19970501 21:30,-33.95,17.84,-5.76,-50.99,12.61,-10.52,-56.00
19970501 22:30,-56.15,21.57,-7.54,-58.72,16.16,-14.43,-59.50
19970501 23:30,-50.21,26.88,-10.12,-61.37,19.82,-17.29,-63.50
19970502 00:30,-53.27,14.10,-13.28,-61.84,14.72,-18.45,-59.50
19970502 01:30,-54.30,-0.76,-17.96,-55.92,-4.17,-18.43,-54.00
19970502 02:30,-58.00,-7.02,-22.08,-55.12,-4.44,-18.31,-52.00
19970515 07:30,-141.22,27.50,-19.82,-115.80,-10.96,-22.18,-85.00
19970515 08:30,-166.79,12.32,-22.20,-144.60,-6.48,-35.11,-95.00
19970515 09:30,-136.77,-8.34,-23.21,-119.94,-18.84,-35.67,-96.00
19970515 16:30,-96.00,-35.16,-26.96,-91.39,-30.37,-32.57,-91.50
19970515 17:30,-88.42,-15.58,-25.68,-85.76,-18.89,-29.85,-86.00
19970515 18:30,-79.48,-8.59,-22.39,-82.28,-10.93,-27.29,-81.00
19970515 19:30,-74.89,-8.09,-20.40,-78.75,-5.12,-25.98,-76.00
19970515 20:30,-70.09,-10.35,-19.60,-75.72,-4.55,-25.07,-69.00
19970515 21:30,-63.97,-10.23,-17.74,-66.50,-4.48,-23.61,-57.50
19970515 22:30,-55.04,-10.18,-12.56,-54.62,-7.56,-22.40,-50.50
19970517 02:30,-34.25,1.90,-18.14,-54.74,5.85,-23.19,-50.50
19970527 01:30,-26.18,16.78,-3.63,-38.63,12.82,-12.37,-54.50
19970527 02:30,-47.38,15.81,-7.87,-54.71,14.83,-15.52,-63.00
19970527 03:30,-56.12,7.74,-14.18,-66.99,7.41,-18.70,-70.50
19970527 04:30,-73.25,1.92,-19.78,-84.75,9.14,-22.17,-72.00
19970527 05:30,-94.47,0.29,-24.93,-93.00,-16.50,-25.84,-72.00
19970527 06:30,-95.16,-6.11,-24.88,-91.26,-9.35,-27.59,-70.00
19970527 07:30,-88.20,-7.90,-24.12,-83.63,-11.44,-28.07,-62.50
19970527 08:30,-68.12,-15.13,-21.24,-65.45,-17.50,-26.03,-55.50
19970527 09:30,-63.23,-9.55,-19.16,-62.58,-8.11,-24.55,-51.50
19970608 21:30,-27.10,9.99,-9.91,-43.46,-0.08,-12.79,-52.00
19970608 22:30,-24.40,17.36,-7.93,-45.00,0.02,-12.22,-60.00
19970608 23:30,-32.85,17.88,-8.43,-50.55,4.60,-12.78,-67.50
19970609 00:30,-34.49,22.03,-7.28,-53.81,14.34,-13.88,-74.50
19970609 01:30,-39.20,21.82,-3.44,-58.36,14.28,-15.76,-79.00
19970609 02:30,-51.61,19.74,-1.28,-69.33,16.25,-19.61,-82.00
19970609 03:30,-73.80,17.28,-10.58,-78.82,5.83,-24.15,-84.00
19970609 04:30,-101.86,17.12,-17.85,-96.71,7.08,-31.51,-82.00
19970609 05:30,-86.44,5.17,-19.60,-93.43,10.92,-34.54,-77.00
19970609 06:30,-70.63,-4.04,-18.99,-75.58,-6.17,-33.80,-75.00
19970609 07:30,-87.01,-4.49,-22.45,-86.69,-8.40,-33.81,-72.00
19970609 08:30,-107.02,-23.00,-23.48,-89.22,-25.46,-33.98,-67.00
19970609 09:30,-104.06,-30.42,-22.30,-88.80,-36.97,-32.49,-65.50
19970609 10:30,-107.69,-35.61,-25.47,-88.53,-37.75,-33.23,-66.50
19970609 11:30,-95.78,-25.41,-26.10,-87.32,-21.64,-32.69,-62.00
19970609 12:30,-79.48,-31.40,-23.37,-82.54,-24.82,-28.69,-53.00
19970609 15:30,-61.57,-12.16,-18.41,-69.73,-9.08,-24.62,-50.50
19970609 18:30,-39.69,2.35,-13.66,-54.20,6.56,-20.80,-52.00
19970903 20:30,-8.48,5.66,-6.29,-41.01,-12.75,-4.04,-71.00
19970903 21:30,-49.19,18.45,-7.84,-67.56,0.64,-6.08,-93.50
19970903 22:30,-32.06,24.92,-6.73,-68.60,4.87,-6.53,-88.00
19970903 23:30,-36.55,2.65,-2.90,-64.44,2.90,-9.17,-69.00
19970904 00:30,-25.17,-2.43,1.88,-45.92,-1.97,-11.26,-59.50
19970904 01:30,-23.28,-1.77,-0.60,-38.04,2.73,-12.57,-65.00
19970904 02:30,-50.43,-6.53,-8.53,-57.59,4.21,-16.02,-72.00
19970904 03:30,-46.09,-15.22,-11.17,-65.25,5.53,-18.05,-71.50
19970904 04:30,-35.99,-18.42,-14.36,-56.19,-4.13,-17.42,-68.00
19970904 05:30,-42.42,-13.32,-12.39,-57.46,-6.80,-16.46,-65.00
19970904 06:30,-48.03,-6.31,-14.78,-62.55,-2.85,-16.57,-63.50
19970904 07:30,-58.14,-8.91,-15.47,-64.50,-9.37,-16.99,-60.00
19970904 08:30,-59.95,-10.63,-14.07,-61.49,-9.02,-17.56,-54.00
19970904 09:30,-51.32,-6.26,-12.31,-57.01,-2.19,-16.85,-51.00
19970918 04:30,-45.56,14.19,-12.07,-61.42,23.14,-16.21,-54.50
19970918 05:30,-58.82,0.12,-15.24,-66.81,11.26,-18.49,-55.50
19970918 06:30,-61.79,-7.45,-17.00,-65.99,10.77,-20.48,-54.50
19970918 07:30,-57.12,-11.03,-14.64,-57.54,0.29,-20.49,-51.00
19971001 09:30,-85.90,6.68,-15.66,-66.75,-5.64,-22.46,-53.00
19971001 10:30,-87.81,-2.76,-17.68,-73.21,-16.68,-26.39,-57.00
19971001 11:30,-80.29,-41.05,-19.66,-65.56,-39.45,-27.45,-53.00
19971001 12:30,-64.19,-27.17,-19.41,-57.09,-32.59,-26.40,-61.50
19971001 13:30,-89.01,-38.45,-21.14,-78.30,-39.46,-28.06,-77.00
19971001 14:30,-96.22,-50.62,-22.31,-89.92,-44.17,-30.04,-91.00
19971001 15:30,-84.64,-61.66,-22.64,-83.23,-47.06,-29.42,-98.00
19971001 16:30,-72.72,-39.69,-20.91,-72.25,-33.88,-25.10,-94.50
19971001 17:30,-53.30,-23.10,-16.79,-61.12,-20.15,-19.81,-82.00
19971001 18:30,-58.94,-18.31,-13.70,-71.85,-11.95,-18.01,-72.00
19971001 19:30,-62.39,-14.96,-12.65,-71.10,-8.98,-18.93,-68.00
19971001 20:30,-55.74,-17.39,-12.26,-64.57,-7.07,-18.96,-62.00
19971001 21:30,-51.18,-25.44,-10.18,-57.06,-8.02,-18.77,-58.50
19971001 22:30,-56.77,-25.26,-7.82,-56.05,-9.50,-18.82,-54.50
19971010 05:30,-49.31,27.36,-9.87,-54.74,20.29,-15.87,-52.00
19971010 06:30,-59.73,21.67,-16.08,-64.64,14.77,-19.32,-55.00
19971010 07:30,-64.22,12.27,-16.03,-69.45,16.22,-23.17,-54.00
19971010 08:30,-53.37,2.96,-13.63,-58.92,3.59,-23.82,-52.00
19971010 09:30,-56.22,-0.09,-13.67,-59.15,-5.40,-24.24,-50.50
19971010 18:30,-2.53,-35.96,-9.70,-14.39,-36.34,-9.90,-51.50
19971010 19:30,-31.05,-40.54,-10.64,-38.35,-38.32,-9.30,-62.00
19971010 20:30,-30.41,-37.56,-9.13,-39.04,-33.84,-7.25,-61.50
19971010 21:30,-31.88,-36.02,-4.99,-40.44,-31.41,-7.51,-69.00
19971010 22:30,-47.58,-5.38,-6.64,-61.08,1.50,-10.34,-83.00
19971010 23:30,-48.41,15.21,-6.68,-67.82,-6.40,-10.60,-99.50
19971011 06:30,-99.03,-18.60,-28.24,-99.41,1.77,-30.05,-95.50
19971011 07:30,-91.46,-21.88,-23.11,-92.74,-10.26,-29.71,-86.00
19971011 08:30,-86.55,-24.09,-19.72,-86.14,-19.96,-29.55,-76.00
19971011 09:30,-63.34,-12.09,-17.81,-74.88,-7.79,-27.31,-71.00
19971011 10:30,-56.85,-9.55,-16.84,-68.70,-5.43,-24.89,-68.00
19971011 11:30,-57.12,-12.84,-16.80,-67.10,-8.36,-23.86,-65.00
19971011 12:30,-52.98,-9.07,-15.48,-63.78,-5.36,-22.84,-61.50
19971011 13:30,-49.83,-7.56,-15.27,-59.73,-5.41,-22.06,-59.50
19971011 14:30,-48.98,-8.92,-15.44,-57.32,-5.26,-21.16,-57.00
19971011 15:30,-46.26,-10.04,-14.78,-53.05,-4.20,-20.59,-55.00
19971011 16:30,-46.24,-10.12,-14.97,-52.17,-4.23,-20.22,-55.00
19971011 17:30,-44.83,-9.68,-14.93,-50.10,-5.26,-20.16,-53.50
19971024 12:30,-67.02,-47.01,-17.92,-79.28,-32.65,-24.80,-52.50
19971025 01:30,-62.20,-3.97,-20.68,-55.59,0.21,-12.57,-59.00
19971025 02:30,-61.80,-0.32,-24.26,-65.10,21.15,-14.19,-63.50
19971025 03:30,-52.47,-4.67,-22.45,-63.79,11.51,-14.24,-58.00
19971025 04:30,-42.57,-6.76,-26.72,-54.74,1.87,-14.67,-52.50
19971025 05:30,-44.06,-14.23,-31.05,-52.73,3.13,-16.16,-51.00
19971026 00:30,-47.04,-11.77,-18.27,-56.57,7.13,-15.04,-51.00
19971027 20:30,-5.64,-4.44,-9.54,-24.13,-8.33,-8.98,-52.50
19971027 21:30,-16.26,2.25,-12.33,-34.60,-8.18,-8.28,-58.50
19971027 22:30,-21.44,4.51,-10.35,-40.78,-8.31,-7.51,-58.50
19971027 23:30,-32.99,4.70,-12.04,-50.54,-3.86,-7.57,-55.00
19971028 00:30,-53.59,6.73,-12.68,-61.70,8.80,-10.02,-52.00
19971107 01:30,-86.74,6.04,-4.86,-72.98,17.14,-8.57,-77.50
19971107 02:30,-116.44,31.25,-14.50,-113.16,35.04,-12.97,-99.00
19971107 05:30,-115.06,44.76,-25.20,-109.09,46.09,-26.20,-96.00
19971107 06:30,-117.38,8.85,-22.16,-109.51,16.25,-30.38,-95.50
19971107 07:30,-107.16,9.60,-19.68,-105.78,11.99,-31.02,-92.00
19971107 08:30,-92.93,-7.17,-20.04,-91.11,-4.36,-30.87,-83.00
19971107 09:30,-72.19,-4.99,-21.57,-80.91,-2.55,-28.25,-78.00
19971107 10:30,-71.53,-2.44,-22.72,-80.80,0.14,-27.95,-75.50
19971107 11:30,-63.33,-11.03,-22.68,-75.78,-2.59,-27.58,-71.00
19971107 12:30,-59.22,-25.84,-22.42,-72.97,-12.46,-27.06,-65.00
19971107 13:30,-46.17,-27.87,-22.24,-63.64,-13.45,-26.04,-58.50
19971107 14:30,-50.15,-16.43,-21.39,-62.88,-12.93,-25.45,-53.00
19971107 15:30,-47.05,-16.54,-21.69,-57.78,-17.24,-25.27,-51.50
19971107 16:30,-28.74,-16.84,-19.01,-49.68,-16.18,-23.66,-52.00
19971110 01:30,-43.07,6.70,-17.11,-56.17,9.73,-7.50,-53.50
19971110 02:30,-48.65,7.14,-20.39,-58.41,11.94,-7.83,-52.50
19971110 03:30,-52.28,4.52,-22.74,-61.13,14.31,-8.59,-51.00
19971110 04:30,-57.46,5.00,-20.87,-60.42,16.74,-10.64,-51.50
19971110 05:30,-63.11,6.49,-20.62,-61.34,16.25,-13.34,-52.50
19971110 06:30,-63.72,5.60,-17.89,-58.63,12.19,-16.82,-50.50
19971122 12:30,-81.45,-18.84,-29.03,-64.71,-16.36,-35.35,-60.50
19971122 13:30,-64.46,-17.10,-26.94,-64.25,-21.64,-34.04,-55.00
19971122 14:30,-59.35,-35.59,-26.01,-61.10,-29.51,-33.55,-65.00
19971122 15:30,-58.04,-42.54,-27.29,-58.79,-36.11,-32.44,-70.50
19971122 16:30,-48.60,-32.92,-23.60,-52.67,-21.34,-27.98,-60.00
19971122 17:30,-53.20,-22.43,-21.78,-55.54,-18.27,-25.59,-54.00
19971122 22:30,-57.83,-51.37,-10.93,-47.55,-30.36,-13.41,-58.00
19971122 23:30,-81.72,-23.25,-17.98,-69.77,-12.49,-15.59,-80.50
19971123 00:30,-112.43,-5.23,-18.93,-90.93,12.30,-17.60,-86.00
19971123 01:30,-123.38,13.26,-23.12,-111.00,16.07,-21.81,-89.00
19971123 02:30,-131.81,33.65,-31.02,-119.91,36.04,-27.04,-99.00
19971123 07:30,-120.66,1.11,-28.74,-112.80,4.40,-34.73,-99.50
19971123 08:30,-109.76,-2.50,-28.52,-105.44,4.84,-34.20,-92.00
19971123 09:30,-100.18,-9.17,-28.11,-97.03,-2.25,-34.66,-91.50
19971123 10:30,-96.93,-30.67,-30.30,-94.31,-18.32,-35.42,-99.00
19971123 13:30,-86.53,-33.13,-28.01,-91.11,-31.80,-33.90,-94.00
19971123 14:30,-85.41,-14.60,-27.08,-89.36,-12.05,-32.57,-88.50
19971123 15:30,-74.11,-7.54,-26.43,-79.55,-7.65,-30.86,-84.00
19971123 16:30,-67.65,-8.92,-25.75,-73.57,-7.90,-30.09,-81.50
19971123 17:30,-61.25,-12.44,-24.92,-71.33,-10.72,-29.26,-78.50
19971123 18:30,-60.25,-15.48,-23.71,-69.88,-12.57,-28.84,-74.00
19971123 19:30,-55.98,-12.12,-23.93,-64.56,-10.46,-27.49,-70.00
19971123 20:30,-59.55,-3.32,-23.65,-63.80,0.14,-26.74,-68.50
19971123 21:30,-58.67,-9.48,-24.33,-59.91,-7.30,-26.05,-65.00
19971123 22:30,-60.87,-15.29,-26.07,-59.18,-12.63,-25.70,-59.50
19971123 23:30,-68.81,-15.27,-31.12,-59.91,-11.64,-25.98,-56.50
19971124 00:30,-72.78,-13.81,-33.21,-62.68,-14.42,-25.06,-55.00
19971124 01:30,-76.78,-10.52,-35.51,-69.49,-15.91,-24.76,-52.50
19971124 02:30,-73.24,-11.40,-41.46,-70.70,-16.73,-24.08,-51.50
19971210 19:30,-36.98,-30.06,-17.80,-43.14,-26.59,-17.96,-53.00
19971210 20:30,-36.49,-31.45,-17.31,-49.20,-24.82,-17.88,-55.00
19971210 21:30,-37.65,-22.93,-12.09,-48.97,-19.10,-17.86,-50.50
19971211 01:30,-35.35,13.57,-25.13,-45.85,-2.18,-16.43,-50.50
19971211 02:30,-48.25,10.80,-27.69,-52.87,0.24,-16.51,-53.00
19971211 03:30,-50.23,1.86,-27.61,-56.08,1.70,-16.72,-52.00
19971211 04:30,-51.43,-3.61,-25.16,-54.89,3.25,-17.11,-51.00
19971211 08:30,-56.78,-7.96,-17.41,-58.78,2.96,-19.25,-52.00
19971211 09:30,-63.75,-1.70,-17.08,-67.47,-1.13,-20.91,-57.50
19971211 10:30,-68.17,-1.31,-19.27,-71.51,-7.49,-22.75,-59.50
19971211 11:30,-68.70,-4.58,-21.40,-70.14,-16.08,-24.33,-56.00
19971230 15:30,-51.12,-26.71,-19.57,-55.30,-29.75,-23.50,-63.00
19971230 16:30,-62.58,-33.89,-21.03,-61.40,-32.07,-22.98,-73.00
19971230 17:30,-49.24,-19.76,-19.39,-45.89,-32.38,-19.16,-75.50
19971230 18:30,-51.35,-34.10,-17.22,-50.97,-32.15,-16.60,-76.00
19971230 19:30,-71.13,-16.18,-17.18,-71.18,-20.60,-17.47,-74.50
19971230 20:30,-67.66,-25.83,-19.46,-68.68,-24.80,-18.01,-69.00
19971230 21:30,-62.77,-41.44,-19.19,-66.16,-26.02,-17.85,-62.50
19971230 22:30,-66.11,-50.26,-17.84,-63.97,-26.76,-16.20,-55.50
19971230 23:30,-71.20,-49.78,-14.33,-64.03,-24.74,-14.22,-50.50
19980107 01:30,-26.19,-1.02,-19.87,-36.01,1.21,-8.80,-50.50
19980107 02:30,-46.02,0.32,-22.97,-55.38,5.20,-11.91,-63.00
19980107 03:30,-63.98,15.41,-25.39,-69.53,21.99,-16.09,-74.00
19980107 04:30,-71.28,19.64,-26.47,-75.31,17.85,-18.56,-72.50
19980107 05:30,-67.92,19.27,-22.85,-66.43,6.50,-19.07,-68.00
19980107 06:30,-74.65,27.41,-21.56,-71.06,14.14,-21.71,-68.00
19980107 07:30,-68.99,28.16,-20.61,-70.45,13.53,-23.76,-65.50
19980107 08:30,-54.32,27.43,-21.08,-58.32,11.74,-23.51,-59.50
19980107 09:30,-44.66,30.37,-20.66,-47.61,16.73,-23.06,-54.50
19980107 10:30,-48.28,29.74,-20.58,-43.84,21.71,-23.52,-52.00
19980130 10:30,-57.81,-2.07,-15.86,-58.69,-5.17,-19.79,-52.00
19980130 11:30,-62.53,-16.98,-16.94,-66.98,-18.20,-20.78,-55.00
19980130 12:30,-70.57,-20.54,-20.04,-72.56,-24.37,-22.81,-52.00
19980217 18:30,-41.75,-39.51,-13.23,-45.13,-39.64,-15.82,-50.50
19980217 19:30,-35.59,-44.26,-11.49,-41.16,-44.00,-13.30,-60.00
19980217 20:30,-29.76,-44.94,-9.92,-45.00,-46.23,-10.34,-71.50
19980217 21:30,-22.54,-49.96,-9.50,-48.78,-45.29,-6.59,-84.50
19980217 22:30,-28.43,-35.11,-5.88,-60.49,-37.50,-4.39,-93.50
19980217 23:30,-37.78,-11.37,-3.27,-62.71,-4.86,-2.99,-97.50
19980218 00:30,-63.74,14.70,-3.35,-91.49,36.41,-4.88,-99.00
19980218 01:30,-73.43,20.63,-7.36,-88.93,38.37,-8.04,-93.50
19980218 02:30,-68.79,13.32,-12.42,-80.95,28.74,-10.49,-89.50
19980218 03:30,-77.28,11.40,-13.54,-83.16,20.50,-11.61,-84.50
19980218 04:30,-77.76,-4.21,-18.64,-85.08,7.44,-13.75,-76.00
19980218 05:30,-79.28,-11.82,-20.61,-79.53,1.88,-16.93,-71.00
19980218 06:30,-72.77,-7.07,-19.67,-75.66,5.38,-17.58,-68.50
19980218 07:30,-68.20,-9.85,-18.15,-72.55,-2.38,-18.07,-65.50
19980218 08:30,-74.95,-15.48,-18.16,-73.97,-15.60,-19.20,-61.00
19980218 09:30,-83.13,-6.34,-18.21,-76.36,-11.91,-21.47,-56.00
19980310 16:30,-23.94,-32.78,-12.55,-57.94,-35.96,-16.64,-72.50
19980310 17:30,-45.73,-47.98,-13.76,-79.71,-50.06,-16.94,-99.00
19980311 01:30,-101.18,-5.01,-23.09,-97.99,-13.82,-18.50,-94.00
19980311 02:30,-92.73,0.31,-15.70,-91.69,-7.79,-18.77,-87.50
19980311 03:30,-90.01,8.91,-8.80,-85.17,-1.92,-18.55,-85.50
19980311 04:30,-91.84,12.16,-2.65,-83.98,2.75,-19.01,-85.00
19980311 05:30,-106.64,5.36,-6.72,-92.76,-13.57,-22.50,-80.50
19980311 06:30,-83.92,-2.72,-13.54,-85.26,-3.98,-23.60,-71.00
19980311 07:30,-71.91,-3.04,-19.60,-77.97,2.58,-23.05,-66.50
19980311 08:30,-87.83,-11.10,-22.31,-83.16,3.62,-26.07,-63.50
19980311 09:30,-74.29,-19.20,-19.34,-72.79,-9.57,-25.88,-60.50
19980311 10:30,-82.09,-12.01,-18.93,-79.37,-14.18,-26.03,-60.50
19980311 11:30,-72.43,-11.81,-18.77,-76.72,-8.92,-26.06,-59.00
19980311 12:30,-67.34,-13.28,-18.78,-76.33,-10.65,-24.96,-57.00
19980311 13:30,-38.34,-17.32,-14.88,-62.38,-8.99,-22.57,-58.00
19980311 14:30,-52.63,-13.66,-15.78,-63.61,-7.48,-21.49,-60.50
19980311 15:30,-52.97,-7.87,-14.68,-62.87,-8.37,-21.15,-60.50
19980311 16:30,-46.00,3.15,-14.67,-54.01,2.42,-19.80,-58.00
19980311 17:30,-45.78,-7.02,-13.92,-55.67,-3.32,-18.94,-55.00
19980311 18:30,-52.85,-12.64,-14.15,-61.11,-8.20,-19.67,-51.50
19980311 21:30,-46.30,-16.01,-13.29,-53.27,-10.16,-19.21,-54.00
19980311 22:30,-55.20,-17.42,-14.13,-56.34,-7.19,-19.37,-57.50
19980311 23:30,-63.71,-2.66,-15.75,-63.13,15.06,-20.56,-56.00
19980312 00:30,-44.32,-2.39,-17.24,-53.94,3.76,-19.14,-53.50
19980312 01:30,-35.13,-5.85,-19.27,-50.82,1.64,-17.35,-53.50
19980312 02:30,-39.68,-8.55,-19.97,-49.34,5.03,-17.65,-56.50
19980312 03:30,-57.93,-13.03,-16.98,-57.34,5.88,-20.41,-59.00
19980312 04:30,-69.70,-10.90,-15.87,-64.08,10.03,-23.85,-60.00
19980312 05:30,-66.47,-6.78,-14.99,-64.05,7.88,-24.50,-61.00
19980312 06:30,-72.74,-4.90,-16.74,-70.99,1.63,-25.10,-62.00
19980312 07:30,-78.76,2.78,-19.80,-76.29,2.32,-26.56,-57.50
19980315 03:30,-63.83,13.47,-18.31,-55.83,21.62,-15.24,-50.50
19980315 04:30,-59.57,6.39,-18.91,-60.16,17.14,-15.90,-55.00
19980315 05:30,-72.82,-0.28,-19.21,-69.77,12.27,-19.16,-55.50
19980315 13:30,-78.33,-25.55,-22.65,-77.26,-24.94,-28.52,-50.50
19980321 13:30,-81.56,-23.93,-23.44,-79.25,-24.48,-28.71,-58.50
